Name;Categories;Price tax excluded;Tax rules ID;Quantity;Description;Short description;Image URLs;Active
Fritidsgarn Sandnes Garn;Włóczki;19.90;1;10;Opis produktu Fritidsgarn Sandnes Garn.;Krótki opis Fritidsgarn Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/11/Sandnes-Garn-Fritidsgarn-2641-370x444.webp;1
Sweter Windy Helga Isager;Włóczki;38.00;1;10;Opis produktu Sweter Windy Helga Isager.;Krótki opis Sweter Windy Helga Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/WINDY-Helga-Isager-wzor-1-370x444.jpg;1
Sukienka Stormy Helga Isager;Włóczki;38.00;1;10;Opis produktu Sukienka Stormy Helga Isager.;Krótki opis Sukienka Stormy Helga Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Sukienka-Stormy-Helga-Isager-wzor-dziewiarski-1-370x444.jpg;1
Druty wymienne krótkie Ginger KnitPro;Włóczki;32.00;1;10;Opis produktu Druty wymienne krótkie Ginger KnitPro.;Krótki opis Druty wymienne krótkie Ginger KnitPro.;https://miedzydrutami.pl/wp-content/uploads/2023/08/druty-wymienne-knitpro-ginger-370x444.jpg;1
Tweed 2312 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tweed 2312 Sandnes Garn.;Krótki opis Tweed 2312 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Sandnes-garn-2312-370x444.webp;1
Tema 77 JUL Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 77 JUL Sandnes Garn.;Krótki opis Tema 77 JUL Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Sandnes-garn-tema-77-370x444.webp;1
Tvinni Isager;Włóczki;94.90;1;10;Opis produktu Tvinni Isager.;Krótki opis Tvinni Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Isager-Tvinni-7s-370x444.jpg;1
Myk Start 2310 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Myk Start 2310 Sandnes Garn.;Krótki opis Myk Start 2310 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Sandnes-garn-myk-start-2310-370x444.webp;1
Mykt Til Barn 2309 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Mykt Til Barn 2309 Sandnes Garn.;Krótki opis Mykt Til Barn 2309 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/10/sandnes-garn-mykt-til-barn-2309-370x444.webp;1
SOAK 90ml płyn do prania delikatnych rzeczy;Włóczki;46.00;1;10;Opis produktu SOAK 90ml płyn do prania delikatnych rzeczy.;Krótki opis SOAK 90ml płyn do prania delikatnych rzeczy.;https://miedzydrutami.pl/wp-content/uploads/2023/10/soak-90ml-plyn-do-prania-370x444.jpg;1
Mini Merino Neon 6x73m;Włóczki;133.00;1;10;Opis produktu Mini Merino Neon 6x73m.;Krótki opis Mini Merino Neon 6x73m.;https://miedzydrutami.pl/wp-content/uploads/2023/10/martins-lab-mini-merino-14-370x444.webp;1
Trio 1 Isager;Włóczki;39.80;1;10;Opis produktu Trio 1 Isager.;Krótki opis Trio 1 Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/11/Isager-Trio-1-Strawberry-370x444.webp;1
Merilin Isager;Włóczki;39.90;1;10;Opis produktu Merilin Isager.;Krótki opis Merilin Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Isager-Merilin-0-370x444.webp;1
PetiteKnit wzory Storm Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Storm Sweater Junior.;Krótki opis PetiteKnit wzory Storm Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/wzory-petiteknit-storm-junior-370x444.jpg;1
PetiteKnit wzory Melange Sweater Baby;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Melange Sweater Baby.;Krótki opis PetiteKnit wzory Melange Sweater Baby.;https://miedzydrutami.pl/wp-content/uploads/2023/10/melangebaby4_1500x1500-370x444.jpg;1
PetiteKnit wzory Melange Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Melange Sweater Junior.;Krótki opis PetiteKnit wzory Melange Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/PetiteKnit_Melange_Sweater_Junior-370x444.jpg;1
PetiteKnit wzory Moby Slipover Mini;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Slipover Mini.;Krótki opis PetiteKnit wzory Moby Slipover Mini.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-moby-slipover-mini-370x444.jpg;1
PetiteKnit wzory Moby Slipover Baby;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Slipover Baby.;Krótki opis PetiteKnit wzory Moby Slipover Baby.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-moby-slipover-baby-370x444.jpg;1
PetiteKnit wzory Moby Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Sweater Junior.;Krótki opis PetiteKnit wzory Moby Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-moby-junior-sweater-370x444.jpg;1
PetiteKnit wzory Moby Sweater Mini;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Sweater Mini.;Krótki opis PetiteKnit wzory Moby Sweater Mini.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-moby-mini-sweater-370x444.jpg;1
PetiteKnit wzory Moby Sweater Baby;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Sweater Baby.;Krótki opis PetiteKnit wzory Moby Sweater Baby.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-moby-baby-sweater-370x444.jpg;1
PetiteKnit wzory Monday Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Monday Sweater Junior.;Krótki opis PetiteKnit wzory Monday Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-monday-sweater-junior-370x444.jpg;1
PetiteKnit wzory Ingrid Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Ingrid Sweater Junior.;Krótki opis PetiteKnit wzory Ingrid Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/PetiteKnit_Ingrid_Sweater_Junior_2-370x444.jpg;1
PetiteKnit wzory Sunday Tee Mini;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Sunday Tee Mini.;Krótki opis PetiteKnit wzory Sunday Tee Mini.;https://miedzydrutami.pl/wp-content/uploads/2023/10/sun3_c31a2645-5f5f-4e07-842c-482d4b283d65_1500x1500-370x444.jpg;1
PetiteKnit wzory Sunday Sweater Junior;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Sunday Sweater Junior.;Krótki opis PetiteKnit wzory Sunday Sweater Junior.;https://miedzydrutami.pl/wp-content/uploads/2023/10/bla2_7a96f21f-50b3-4810-a690-820a3f42285c_1500x1500-370x444.jpg;1
PetiteKnit wzory Selma’s Sleep Suit;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Selma’s Sleep Suit.;Krótki opis PetiteKnit wzory Selma’s Sleep Suit.;https://miedzydrutami.pl/wp-content/uploads/2023/10/snefnug8_ad8ff34c-6519-41af-95d2-d5be01dcec91_1500x1500-370x444.jpg;1
PetiteKnit wzory Rigmor’s Summer Blouse;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Rigmor’s Summer Blouse.;Krótki opis PetiteKnit wzory Rigmor’s Summer Blouse.;https://miedzydrutami.pl/wp-content/uploads/2023/10/PetiteKnit_Rigmors_Summer_Blouse_1-370x444.jpg;1
PetiteKnit wzory Rigmor Bonnet;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Rigmor Bonnet.;Krótki opis PetiteKnit wzory Rigmor Bonnet.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-rigmor-czapka-370x444.webp;1
PetiteKnit wzory Novice Cardigan Junior mohair;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Novice Cardigan Junior mohair.;Krótki opis PetiteKnit wzory Novice Cardigan Junior mohair.;https://miedzydrutami.pl/wp-content/uploads/2023/10/petiteknit-wzory-novice-cardigan-mohair-junior-370x444.jpg;1
PetiteKnit wzory Friday Baby;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Friday Baby.;Krótki opis PetiteKnit wzory Friday Baby.;https://miedzydrutami.pl/wp-content/uploads/2023/11/petiteknit-wzory-friday-baby-370x444.jpg;1
PetiteKnit wzór Anker’s Sweater;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzór Anker’s Sweater.;Krótki opis PetiteKnit wzór Anker’s Sweater.;https://miedzydrutami.pl/wp-content/uploads/2023/10/petiteknit-wzor-ankers-sweater-370x444.jpg;1
PetiteKnit wzór Anker’s Jacket;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzór Anker’s Jacket.;Krótki opis PetiteKnit wzór Anker’s Jacket.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Petiteknit-wzory-ankers-jacket-370x444.jpg;1
PetiteKnit wzór Anker’s Shirt;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzór Anker’s Shirt.;Krótki opis PetiteKnit wzór Anker’s Shirt.;https://miedzydrutami.pl/wp-content/uploads/2023/10/petiteknit-wzor-ankers-shirt-370x444.jpg;1
PetiteKnit wzory Terrazzo Neck;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Terrazzo Neck.;Krótki opis PetiteKnit wzory Terrazzo Neck.;https://miedzydrutami.pl/wp-content/uploads/2023/09/PetiteKnit_Terrazzo_Neck-370x444.jpg;1
PetiteKnit wzory Stockholm Sweater V-Neck;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Stockholm Sweater V-Neck.;Krótki opis PetiteKnit wzory Stockholm Sweater V-Neck.;https://miedzydrutami.pl/wp-content/uploads/2023/09/PetiteKnit_Stockholm_Sweater_Vneck_1-370x444.jpg;1
PetiteKnit wzory Ruffle Socks;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Ruffle Socks.;Krótki opis PetiteKnit wzory Ruffle Socks.;https://miedzydrutami.pl/wp-content/uploads/2023/09/ruffle6_e184a32c-130f-4e8c-8d8b-2634e60368e1_1500x1500-370x444.jpg;1
PetiteKnit wzory Novice Slipover;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Novice Slipover.;Krótki opis PetiteKnit wzory Novice Slipover.;https://miedzydrutami.pl/wp-content/uploads/2023/11/petiteknit-wzory-novice-slipover-370x444.webp;1
PetiteKnit wzory North Sea Set;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory North Sea Set.;Krótki opis PetiteKnit wzory North Sea Set.;https://miedzydrutami.pl/wp-content/uploads/2023/09/PetiteKnit_North_Sea_Set_1-370x444.webp;1
PetiteKnit wzory Moby Man Sweater;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Moby Man Sweater.;Krótki opis PetiteKnit wzory Moby Man Sweater.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Petiteknit-wzory-moby-man-sweater-370x444.jpg;1
PetiteKnit wzory Jenny Jacket V-NECK;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Jenny Jacket V-NECK.;Krótki opis PetiteKnit wzory Jenny Jacket V-NECK.;https://miedzydrutami.pl/wp-content/uploads/2023/09/wzor-petite-knit-jenny-V-neck-sweater-370x444.jpg;1
PetiteKnit wzory Ingrid Sweater Man;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Ingrid Sweater Man.;Krótki opis PetiteKnit wzory Ingrid Sweater Man.;https://miedzydrutami.pl/wp-content/uploads/2023/09/PetiteKnit_Ingrid_Man_Sweater-370x444.jpg;1
Wool & Cashmere Pascuali 200 ml;Włóczki;95.00;1;10;Opis produktu Wool & Cashmere Pascuali 200 ml.;Krótki opis Wool & Cashmere Pascuali 200 ml.;https://miedzydrutami.pl/wp-content/uploads/2023/09/wool-7-cashmere-pascuali-200-370x444.jpg;1
Tema 76 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 76 Sandnes Garn.;Krótki opis Tema 76 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/09/sandnes-garn-tema-76-370x444.webp;1
Tema 75 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Tema 75 Sandnes Garn.;Krótki opis Tema 75 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Sandnes-garn-tema-75-370x444.webp;1
Mohair Bliss Pascuali;Włóczki;63.00;1;10;Opis produktu Mohair Bliss Pascuali.;Krótki opis Mohair Bliss Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Pascuali-Mohair-Bliss-front-370x444.jpg;1
Vicuna Pascuali;Włóczki;1.290.00;1;10;Opis produktu Vicuna Pascuali.;Krótki opis Vicuna Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Pascuali-Vicuna-370x444.jpg;1
Druty wymienne Addi Novel;Włóczki;48.00;1;10;Opis produktu Druty wymienne Addi Novel.;Krótki opis Druty wymienne Addi Novel.;https://miedzydrutami.pl/wp-content/uploads/2023/09/addi-novel-druty-wymienne-370x444.jpg;1
Żyłka wymienna Addi Click Lace;Włóczki;24.00;1;10;Opis produktu Żyłka wymienna Addi Click Lace.;Krótki opis Żyłka wymienna Addi Click Lace.;https://miedzydrutami.pl/wp-content/uploads/2023/09/addi-zylki-wymienne-370x444.jpg;1
Druty wymienne Addi Novel krótkie;Włóczki;48.00;1;10;Opis produktu Druty wymienne Addi Novel krótkie.;Krótki opis Druty wymienne Addi Novel krótkie.;https://miedzydrutami.pl/wp-content/uploads/2023/09/addi-novel-druty-wymienne-krotkie-370x444.jpg;1
WestKnits Painting Shawls;Włóczki;129.00;1;10;Opis produktu WestKnits Painting Shawls.;Krótki opis WestKnits Painting Shawls.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Stephan-west-painting-shawls-book-01-370x444.webp;1
Druty ChiaoGoo Red Knit 40cm;Włóczki;53.00;1;10;Opis produktu Druty ChiaoGoo Red Knit 40cm.;Krótki opis Druty ChiaoGoo Red Knit 40cm.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Druty-chiaogoo-red-knit-40cm-370x444.jpg;1
Do It Yourself 2311 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Do It Yourself 2311 Sandnes Garn.;Krótki opis Do It Yourself 2311 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/09/CZASOPISMO-SANDNES-GARN-DIY-2311-370x444.webp;1
Hot Fushia Tweed Merino;Włóczki;104.50;1;10;Opis produktu Hot Fushia Tweed Merino.;Krótki opis Hot Fushia Tweed Merino.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Martins-tweed-merino-hot-fuksja-370x444.webp;1
Morning Star Comfy Merino;Włóczki;104.50;1;10;Opis produktu Morning Star Comfy Merino.;Krótki opis Morning Star Comfy Merino.;https://miedzydrutami.pl/wp-content/uploads/2023/09/morning-star-comfy-merino-martins-lab-370x444.webp;1
Hot Fushia Comfy Merino;Włóczki;104.50;1;10;Opis produktu Hot Fushia Comfy Merino.;Krótki opis Hot Fushia Comfy Merino.;https://miedzydrutami.pl/wp-content/uploads/2023/09/hot-fushia-comfy-merino-martins-lab-370x444.webp;1
Torba Bturn Muud;Włóczki;720.00;1;10;Opis produktu Torba Bturn Muud.;Krótki opis Torba Bturn Muud.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Bturn-muud-braz-370x444.webp;1
Etui Billie Muud;Włóczki;490.00;1;10;Opis produktu Etui Billie Muud.;Krótki opis Etui Billie Muud.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Billie-muud-braz-370x444.webp;1
Etui Betina Muud;Włóczki;320.00;1;10;Opis produktu Etui Betina Muud.;Krótki opis Etui Betina Muud.;https://miedzydrutami.pl/wp-content/uploads/2023/09/BETINA-MUUD-BRAZ-370x444.webp;1
Bilum Yarns Loli gradient 200g;Włóczki;260.00;1;10;Opis produktu Bilum Yarns Loli gradient 200g.;Krótki opis Bilum Yarns Loli gradient 200g.;https://miedzydrutami.pl/wp-content/uploads/2023/12/Bilum-loli-yarns-370x444.jpeg;1
Spinni Isager;Włóczki;84.00;1;10;Opis produktu Spinni Isager.;Krótki opis Spinni Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Isager-Spinni-0-370x444.webp;1
Silk Mohair Isager;Włóczki;49.90;1;10;Opis produktu Silk Mohair Isager.;Krótki opis Silk Mohair Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Isager-Silk-Mohair-28-370x444.webp;1
Jensen Isager;Włóczki;86.90;1;10;Opis produktu Jensen Isager.;Krótki opis Jensen Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Isager-Jensen-6S-370x444.jpg;1
Eco Soft Isager;Włóczki;39.00;1;10;Opis produktu Eco Soft Isager.;Krótki opis Eco Soft Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/09/Isager-Eco-Soft-6S-370x444.jpg;1
Kids 2307 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Kids 2307 Sandnes Garn.;Krótki opis Kids 2307 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Czasopismo-Kids-2307-sandnes-garn-370x444.webp;1
Camel DK Pascuali;Włóczki;59.00;1;10;Opis produktu Camel DK Pascuali.;Krótki opis Camel DK Pascuali.;https://miedzydrutami.pl/wp-content/uploads/2023/10/Pascuali-camel-DK-370x444.jpg;1
PetiteKnit wzory Eva Cardigan;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Eva Cardigan.;Krótki opis PetiteKnit wzory Eva Cardigan.;https://miedzydrutami.pl/wp-content/uploads/2023/08/petiteknit-wzory-eva-kardigan-370x444.jpg;1
PetiteKnit wzory Weekend Hat;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Weekend Hat.;Krótki opis PetiteKnit wzory Weekend Hat.;https://miedzydrutami.pl/wp-content/uploads/2023/09/petiteknit-weekend-hat-370x444.jpg;1
PetiteKnit wzór The Stockholm Hat;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzór The Stockholm Hat.;Krótki opis PetiteKnit wzór The Stockholm Hat.;https://miedzydrutami.pl/wp-content/uploads/2023/09/petiteknit-stockholm-hat-370x444.jpg;1
PetiteKnit wzory The Oslo Hat Mohair;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory The Oslo Hat Mohair.;Krótki opis PetiteKnit wzory The Oslo Hat Mohair.;https://miedzydrutami.pl/wp-content/uploads/2023/08/petiteknit-oslo-hat-mohair-370x444.jpg;1
PetiteKnit wzory The Oslo Hat;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory The Oslo Hat.;Krótki opis PetiteKnit wzory The Oslo Hat.;https://miedzydrutami.pl/wp-content/uploads/2023/09/petiteknit-oslo-hat-370x444.jpg;1
Eco Baby Isager;Włóczki;42.00;1;10;Opis produktu Eco Baby Isager.;Krótki opis Eco Baby Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Isager-yarn-Eco-Baby-00-2-370x444.jpg;1
PetiteKnit wzory The Oslo Hat;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory The Oslo Hat.;Krótki opis PetiteKnit wzory The Oslo Hat.;https://miedzydrutami.pl/wp-content/uploads/2023/09/petiteknit-oslo-hat-370x444.jpg;1
Eco Baby Isager;Włóczki;42.00;1;10;Opis produktu Eco Baby Isager.;Krótki opis Eco Baby Isager.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Isager-yarn-Eco-Baby-00-2-370x444.jpg;1
Do It Yourself 2308 Sandnes Garn;Włóczki;36.00;1;10;Opis produktu Do It Yourself 2308 Sandnes Garn.;Krótki opis Do It Yourself 2308 Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Sandnes-garn-czasopismo-diy-2308-370x444.webp;1
PetiteKnit wzory Storm Sweater;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Storm Sweater.;Krótki opis PetiteKnit wzory Storm Sweater.;https://miedzydrutami.pl/wp-content/uploads/2023/08/wzory-petiteknit-storm-370x444.jpg;1
PetiteKnit wzory Sonja Sweater;Włóczki;35.00;1;10;Opis produktu PetiteKnit wzory Sonja Sweater.;Krótki opis PetiteKnit wzory Sonja Sweater.;https://miedzydrutami.pl/wp-content/uploads/2023/10/petiteknit-wzory-sonja-370x444.jpg;1
Etykieta rozmiary drutów PetiteKnit;Włóczki;18.00;1;10;Opis produktu Etykieta rozmiary drutów PetiteKnit.;Krótki opis Etykieta rozmiary drutów PetiteKnit.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Etykieta-druty-etui-petite-knit-370x444.jpg;1
Druty wymienne Ginger KnitPro;Włóczki;32.00;1;10;Opis produktu Druty wymienne Ginger KnitPro.;Krótki opis Druty wymienne Ginger KnitPro.;https://miedzydrutami.pl/wp-content/uploads/2023/08/druty-wymienne-knitpro-ginger-370x444.jpg;1
Peer Gynt PetiteKnit Sandnes Garn;Włóczki;20.90;1;10;Opis produktu Peer Gynt PetiteKnit Sandnes Garn.;Krótki opis Peer Gynt PetiteKnit Sandnes Garn.;https://miedzydrutami.pl/wp-content/uploads/2023/08/Sandnes-garn-Peer-gynt-petite-knit-2511-370x444.webp;1
Sensai ITO;Włóczki;43.00;1;10;Opis produktu Sensai ITO.;Krótki opis Sensai ITO.;https://miedzydrutami.pl/wp-content/uploads/2023/11/ITO-SENSAI-330-370x444.jpg;1
Shimo ITO;Włóczki;45.00;1;10;Opis produktu Shimo ITO.;Krótki opis Shimo ITO.;https://miedzydrutami.pl/wp-content/uploads/2023/12/ITO-SHIMO-848-2-370x444.jpg;1
Kinu ITO;Włóczki;45.00;1;10;Opis produktu Kinu ITO.;Krótki opis Kinu ITO.;https://miedzydrutami.pl/wp-content/uploads/2024/04/ITO-KINU-0389-white-2-370x444.jpg;1
Kin Gin ITO;Włóczki;42.00;1;10;Opis produktu Kin Gin ITO.;Krótki opis Kin Gin ITO.;https://miedzydrutami.pl/wp-content/uploads/2023/07/ITO-KIN-GIN-435-2-370x444.jpg;1
Asa ITO;Włóczki;41.00;1;10;Opis produktu Asa ITO.;Krótki opis Asa ITO.;https://miedzydrutami.pl/wp-content/uploads/2023/07/ITO-ASA-060_2-370x444.jpg;1
Druty KnitPro Ginger 60cm;Włóczki;32.00;1;10;Opis produktu Druty KnitPro Ginger 60cm.;Krótki opis Druty KnitPro Ginger 60cm.;https://miedzydrutami.pl/wp-content/uploads/2023/04/druty-na-zylce-knitpro-ginger-1-370x444.jpg;1
Druty KnitPro Ginger 40cm;Włóczki;32.00;1;10;Opis produktu Druty KnitPro Ginger 40cm.;Krótki opis Druty KnitPro Ginger 40cm.;https://miedzydrutami.pl/wp-content/uploads/2023/04/druty-na-zylce-knitpro-ginger-1-370x444.jpg;1
Druty KnitPro Cubics 60cm;Włóczki;40.00;1;10;Opis produktu Druty KnitPro Cubics 60cm.;Krótki opis Druty KnitPro Cubics 60cm.;https://miedzydrutami.pl/wp-content/uploads/2023/04/druty-na-zylce-knitpro-cubics-370x444.jpg;1
Druty wymienne bambusowe ChiaoGoo;Włóczki;50.00;1;10;Opis produktu Druty wymienne bambusowe ChiaoGoo.;Krótki opis Druty wymienne bambusowe ChiaoGoo.;https://miedzydrutami.pl/wp-content/uploads/2023/07/Druty-wymienne-chiaogoo-bamboo-13cm-1-370x444.jpg;1
Druty wymienne krótkie ChiaoGoo;Włóczki;48.00;1;10;Opis produktu Druty wymienne krótkie ChiaoGoo.;Krótki opis Druty wymienne krótkie ChiaoGoo.;https://miedzydrutami.pl/wp-content/uploads/2023/07/Druty-wymienne-chiaogoo-metal-370x444.jpg;1
Druty wymienne metalowe ChiaoGoo;Włóczki;53.00;1;10;Opis produktu Druty wymienne metalowe ChiaoGoo.;Krótki opis Druty wymienne metalowe ChiaoGoo.;https://miedzydrutami.pl/wp-content/uploads/2023/07/Druty-wymienne-chiaogoo-metal-1-370x444.jpg;1
Druty ChiaoGoo Red Knit 30cm;Włóczki;53.00;1;10;Opis produktu Druty ChiaoGoo Red Knit 30cm.;Krótki opis Druty ChiaoGoo Red Knit 30cm.;https://miedzydrutami.pl/wp-content/uploads/2023/07/Druty-chiaogoo-red-knit-30cm-370x444.jpg;1
